area_id,population,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_30,f_0_to_30,m_30_to_60,f_30_to_60,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d1150,291,291,0,90,175,11,70,63,65,176,186,25,28,29,125,319,70
d1151,285,0,285,95,172,5,60,10,10,155,120,119,100,56,296,159,3
d1152,302,302,0,133,160,1,36,31,31,161,174,44,51,66,196,216,14
d1153,284,0,284,76,195,8,22,6,10,191,156,72,77,59,264,180,9
d1154,277,0,277,60,202,3,56,15,9,183,163,66,93,67,268,181,13
d1155,277,277,0,94,160,8,67,69,78,161,145,24,28,34,103,316,52
d1156,250,0,250,48,187,7,37,5,13,169,148,81,64,46,262,163,9
d1157,308,308,0,145,151,2,48,26,44,161,177,48,45,61,200,227,13
d1158,270,0,270,87,176,1,28,6,13,150,149,77,75,45,260,158,7
d1159,285,285,0,104,162,6,57,66,66,153,173,30,15,28,126,290,59
d1160,262,262,0,93,146,10,62,61,60,143,179,14,20,31,113,280,53
d1161,283,283,0,106,155,8,61,78,72,148,162,23,18,37,99,309,56
d1162,309,0,309,138,168,0,14,6,6,123,99,129,125,42,162,256,28
d1163,297,0,297,109,178,4,25,8,8,135,136,107,108,64,298,139,1
d1164,268,268,0,86,161,9,52,55,66,156,173,18,19,33,127,289,38
d1165,293,293,0,119,151,13,44,78,84,142,160,23,17,22,95,298,89
d1166,287,287,0,102,162,12,47,73,59,157,177,18,25,37,103,316,53
d1167,277,277,0,92,159,12,60,69,67,163,157,23,27,29,106,315,56
d1168,262,262,0,91,134,11,120,93,103,150,124,22,20,27,78,327,80
d1169,279,0,279,77,192,1,42,9,15,164,162,87,69,58,262,175,11
d1170,284,0,284,91,179,4,42,3,8,146,115,111,120,68,291,144,0
d1171,287,287,0,116,145,11,65,91,77,147,151,17,21,20,91,326,67
d1172,254,254,0,74,157,11,55,66,65,170,132,26,17,31,111,280,54
d1173,266,266,0,93,146,12,67,72,70,140,158,21,27,34,98,306,50
d1174,310,0,310,117,178,7,36,7,5,148,157,115,98,59,293,177,1
d1175,306,306,0,122,156,11,76,82,68,173,173,24,23,33,121,326,63
d1176,274,274,0,89,164,5,72,64,74,157,162,29,18,36,118,300,50
d1177,291,291,0,95,168,12,75,84,65,186,153,28,26,36,126,326,54
d1178,277,277,0,125,119,14,93,77,93,166,122,20,20,26,80,309,83
d1179,270,0,270,65,196,4,21,11,11,154,161,75,78,51,277,151,11
d1180,277,277,0,90,171,8,38,57,80,161,158,17,21,34,107,299,54
d1181,273,273,0,94,157,6,72,79,74,148,161,14,22,27,105,325,41
d1182,297,297,0,129,157,7,18,22,31,170,161,60,38,63,193,206,20
d1183,298,0,298,103,186,5,18,5,12,147,130,110,104,60,282,165,1
d1184,275,275,0,86,167,11,52,67,72,167,148,22,29,31,118,286,70
d1185,281,281,0,105,151,12,62,71,82,153,146,28,25,51,122,289,43
d1186,322,322,0,138,176,3,24,37,27,172,184,55,48,58,222,224,19
d1187,242,0,242,57,170,7,35,10,16,150,142,74,61,50,261,135,7
d1188,195,195,0,36,88,28,193,124,127,94,109,21,14,5,44,364,76
d1189,294,294,0,128,132,17,78,93,87,142,156,23,20,38,94,323,66
d1190,281,281,0,111,143,13,60,85,72,137,158,21,23,29,94,292,81
d1191,258,258,0,88,139,13,80,83,86,127,149,18,22,30,88,293,74
d1192,271,271,0,108,128,9,120,82,99,142,149,22,17,32,75,328,76
d1193,277,277,0,98,160,9,45,52,63,154,172,23,26,32,127,284,47
d1194,282,0,282,69,197,7,42,9,15,158,166,86,92,62,277,177,10
d1195,265,265,0,83,160,8,64,73,78,145,150,17,28,30,107,297,57
d1196,248,248,0,83,131,5,133,86,78,133,157,21,18,25,82,309,77
d1197,261,0,261,54,198,3,29,12,6,177,146,80,67,43,263,166,16
d1198,259,259,0,105,124,8,101,83,84,120,149,16,26,28,81,293,76
d1199,294,294,0,111,166,8,37,63,70,180,145,22,24,38,113,287,66
d1200,206,206,0,30,108,30,169,111,120,114,102,24,34,5,53,366,81
d1201,267,0,267,62,189,1,70,18,14,154,152,97,78,49,291,156,17
d1202,283,283,0,113,136,13,100,84,96,164,144,21,15,42,78,336,68
d1203,263,263,0,88,147,15,60,64,64,143,161,31,24,23,103,311,50
d1204,248,248,0,83,130,19,76,61,104,152,123,18,18,28,85,306,57
d1205,210,210,0,40,99,33,163,105,113,99,120,35,28,13,59,340,88
d1206,311,0,311,116,184,4,30,10,5,141,131,116,123,67,297,161,1
d1207,272,0,272,74,191,1,29,13,13,174,161,62,65,38,176,244,30
d1208,299,0,299,106,177,5,49,7,10,147,135,119,106,55,304,163,2
d1209,292,0,292,84,204,2,8,18,22,183,165,65,53,39,193,242,32
d1210,265,265,0,89,151,14,49,58,67,147,164,24,22,27,125,272,58
d1211,207,207,0,33,88,40,199,141,124,114,94,28,27,10,62,377,79
d1212,260,0,260,69,180,2,41,10,7,154,144,89,72,64,249,154,9
d1213,280,0,280,111,155,6,36,5,9,127,127,107,100,50,265,158,2
d1214,335,335,0,160,168,1,25,25,29,198,165,49,58,59,212,235,18
d1215,303,303,0,108,177,8,44,67,69,184,155,33,22,39,111,320,60
d1216,256,256,0,77,155,11,59,55,70,150,166,20,18,33,117,280,49
d1217,268,0,268,82,167,8,51,9,11,146,166,76,83,70,264,144,13
d1218,280,0,280,61,206,4,42,9,14,183,169,83,69,54,287,173,13
d1219,316,0,316,135,177,3,4,12,7,112,118,121,132,43,197,239,23
d1220,308,0,308,112,191,3,8,11,7,124,146,115,108,63,288,160,0
d1221,242,242,0,67,147,11,79,66,59,161,143,23,21,26,96,302,49
d1222,269,269,0,86,143,16,102,88,87,151,150,20,26,30,79,332,81
d1223,253,253,0,101,123,12,78,78,79,138,128,17,21,19,81,306,55
d1224,264,0,264,79,181,1,14,13,13,154,157,63,58,37,171,225,25
d1225,277,277,0,108,136,18,67,67,94,150,146,19,25,35,89,293,84
d1226,287,0,287,78,205,2,9,16,18,178,167,65,59,39,169,268,27
d1227,201,201,0,32,102,26,188,122,113,92,121,25,29,5,66,351,80
d1228,288,0,288,80,201,3,17,11,6,157,168,79,87,53,270,172,13
d1229,287,287,0,111,145,9,98,94,98,140,153,20,21,41,91,321,73
d1230,272,272,0,98,155,9,45,63,56,169,138,29,25,39,112,279,50
d1231,333,0,333,149,180,2,8,7,12,115,122,135,132,47,183,262,31
d1232,305,0,305,130,173,0,8,14,2,128,114,99,127,39,168,249,28
d1233,324,324,0,148,172,1,12,29,26,162,169,61,60,70,226,188,23
d1234,200,200,0,39,92,35,153,114,114,101,102,30,20,9,58,328,86
d1235,279,279,0,94,157,12,69,85,81,160,154,15,18,30,120,308,55
d1236,260,260,0,107,114,21,80,96,82,139,122,19,20,34,80,308,56
d1237,281,0,281,56,213,5,36,10,11,192,184,62,74,44,289,185,15
d1238,273,273,0,102,138,11,98,90,78,144,146,24,27,35,97,305,72
d1239,269,269,0,83,162,7,76,62,76,156,172,17,21,30,137,280,57
d1240,282,282,0,118,132,16,71,74,101,149,136,21,20,15,85,321,80
d1241,271,0,271,60,200,4,32,14,16,155,158,78,83,61,268,169,6
d1242,280,0,280,86,190,1,14,12,8,164,162,58,79,43,201,221,18
d1243,288,288,0,95,168,10,66,63,77,163,172,25,27,43,129,313,42
d1244,268,268,0,109,121,15,107,95,93,140,142,15,18,19,66,335,83
d1245,298,0,298,84,209,3,10,12,11,191,192,61,54,40,184,266,31
d1246,268,0,268,69,193,1,21,8,8,148,164,78,73,64,261,145,9
d1247,309,309,0,130,157,8,60,60,72,175,174,25,22,32,133,306,57
d1248,267,0,267,71,192,0,21,13,7,150,155,70,81,56,255,147,18
d1249,193,193,0,34,77,27,254,131,127,110,96,23,36,8,56,381,78
d1250,213,213,0,48,86,33,202,143,106,86,128,23,35,13,63,352,93
d1251,301,301,0,119,146,12,106,91,106,159,148,20,29,34,96,353,70
d1252,269,0,269,64,190,6,43,10,11,168,158,71,87,64,266,163,12
d1253,269,269,0,106,131,12,87,79,73,146,152,19,22,26,88,314,63
d1254,220,220,0,50,107,28,155,119,121,107,98,32,26,6,63,372,62
d1255,306,306,0,108,174,11,56,61,87,186,167,20,24,35,119,328,63
d1256,285,0,285,106,160,6,63,9,8,125,140,116,109,63,285,157,2
d1257,267,0,267,67,187,8,21,11,4,146,168,89,68,55,265,153,13
d1258,290,0,290,74,209,4,12,9,11,184,167,74,71,41,190,264,21
d1259,305,305,0,111,172,11,46,75,72,176,157,25,29,32,119,315,68
d1260,313,313,0,138,166,4,23,34,29,180,162,47,53,62,222,204,17
d1261,285,285,0,100,169,6,42,73,55,182,155,17,16,47,112,286,53
d1262,284,0,284,65,210,2,29,9,15,170,179,73,74,56,293,155,16
d1263,339,339,0,165,166,4,18,24,32,176,185,59,51,70,220,228,9
d1264,280,280,0,98,161,11,44,81,71,150,142,28,25,36,116,291,54
d1265,270,0,270,60,203,4,13,15,11,155,143,74,93,54,270,157,10
d1266,277,277,0,87,172,8,44,57,81,153,166,19,23,35,115,287,62
d1267,289,289,0,103,170,2,60,69,42,177,172,17,32,39,123,295,52
d1268,267,267,0,87,162,7,50,56,75,128,174,22,27,32,113,289,48
d1269,283,283,0,95,161,9,83,63,62,179,172,21,30,49,107,320,51
d1270,258,258,0,87,145,11,69,69,55,153,157,22,23,32,111,284,52
d1271,254,0,254,59,186,2,33,21,21,154,136,67,71,43,259,155,13
d1272,291,0,291,85,196,4,27,20,17,152,175,89,63,59,297,146,14
d1273,324,324,0,159,165,0,0,27,32,165,167,47,51,66,187,215,21
d1274,295,0,295,106,181,6,8,7,12,138,88,113,136,43,200,223,28
d1275,328,328,0,161,164,1,8,37,41,172,161,48,41,76,195,215,14
d1276,266,0,266,79,173,4,45,15,8,137,178,69,75,56,247,173,6
d1277,272,272,0,86,159,10,76,61,69,167,163,18,32,29,130,302,49
d1278,312,312,0,131,176,1,18,25,33,176,180,43,47,64,218,206,16
d1279,266,266,0,77,164,10,64,56,67,165,172,20,19,25,116,308,50
d1280,282,282,0,100,164,8,45,66,72,132,165,32,30,55,108,285,49
d1281,275,275,0,92,159,12,53,59,65,157,176,23,19,27,116,311,45
d1282,285,285,0,97,171,10,35,70,62,159,164,30,19,31,114,306,53
d1283,316,0,316,139,175,0,8,7,6,125,105,130,124,31,186,255,25
d1284,312,0,312,108,195,5,18,11,10,128,160,108,114,70,298,163,0
d1285,269,269,0,115,117,13,111,74,77,154,154,24,16,26,94,302,77
d1286,274,274,0,97,148,15,63,73,61,174,154,17,22,33,112,294,62
d1287,276,276,0,102,150,8,73,61,64,149,175,19,31,43,122,287,47
d1288,263,0,263,68,183,4,35,9,11,150,156,74,81,65,256,151,9
d1289,268,0,268,64,192,4,40,12,11,172,153,83,69,50,273,165,12
d1290,281,281,0,113,146,11,49,55,72,153,162,23,22,29,108,304,46
d1291,283,0,283,73,205,2,14,20,11,165,165,68,74,52,266,177,8
d1292,257,0,257,64,184,4,20,9,15,139,152,69,80,48,262,145,9
d1293,287,287,0,106,141,19,91,88,106,156,148,21,17,31,72,340,93
d1294,287,0,287,67,211,4,20,9,16,159,172,79,86,62,277,170,12
d1295,306,306,0,125,173,1,30,31,43,165,158,54,53,54,200,237,13
d1296,272,272,0,93,154,13,55,74,65,149,152,26,29,34,116,285,60
d1297,290,290,0,102,172,8,35,61,75,146,168,27,28,26,124,307,48
d1298,261,261,0,78,161,11,48,61,59,160,153,22,26,26,117,289,49
d1299,258,258,0,104,113,16,114,85,95,135,145,17,15,32,82,294,84
d1300,292,292,0,101,170,12,40,63,57,177,160,33,27,30,125,310,52
d1301,254,254,0,90,147,6,49,63,61,133,144,26,24,33,98,272,48
d1302,281,0,281,72,200,4,21,6,10,194,149,65,81,51,267,175,12
d1303,202,202,0,41,89,29,196,115,114,112,93,44,24,9,62,350,81
d1304,204,204,0,36,95,27,207,137,125,98,93,34,27,8,59,360,87
d1305,310,310,0,116,175,4,66,72,74,168,168,29,33,36,146,321,41
d1306,293,293,0,110,153,13,78,69,75,174,156,28,31,32,139,303,59
d1307,259,0,259,70,181,2,28,9,9,164,145,72,67,51,260,147,8
d1308,281,0,281,69,198,8,28,8,9,164,175,85,76,62,275,167,13
d1309,273,0,273,62,200,5,28,6,16,176,157,77,73,62,254,175,14
d1310,296,296,0,135,144,5,53,63,53,161,167,20,27,37,114,292,48
d1311,275,0,275,66,192,7,47,14,8,168,137,89,102,74,256,172,16
d1312,192,192,0,37,94,20,177,98,112,101,107,19,25,8,43,337,74
d1313,307,307,0,130,173,2,9,33,38,161,166,40,53,65,176,230,20
d1314,280,280,0,104,154,10,57,73,72,156,152,21,25,40,116,292,51
d1315,288,288,0,116,159,7,25,54,67,167,142,24,26,35,126,287,32
d1316,264,264,0,97,143,9,69,67,78,155,136,19,24,33,95,304,47
d1317,271,0,271,69,197,2,13,7,9,178,144,74,70,52,247,169,14
d1318,278,278,0,105,155,8,43,55,73,158,152,27,17,35,90,313,44
d1319,320,320,0,142,160,8,46,69,70,183,154,28,28,33,133,301,65
d1320,312,312,0,138,168,2,18,25,27,165,178,49,54,52,201,228,17
d1321,295,0,295,90,205,0,0,8,10,180,156,70,76,32,217,222,29
d1322,320,0,320,136,180,2,9,8,11,111,91,159,131,38,201,253,19
d1323,288,288,0,140,116,12,89,88,99,121,148,20,21,35,82,311,69
d1324,272,272,0,92,154,14,56,70,76,172,139,25,16,44,125,279,50
d1325,258,258,0,96,115,23,105,77,103,123,151,26,20,24,83,325,68
d1326,203,203,0,40,102,26,155,118,97,92,108,40,22,5,59,354,59
d1327,333,333,0,154,170,3,27,31,35,188,162,55,59,81,219,217,13
d1328,308,0,308,85,217,2,16,15,13,203,179,67,64,49,223,244,25
d1329,320,320,0,152,158,5,22,39,33,164,175,51,43,79,200,216,10
d1330,252,252,0,81,150,10,49,55,66,137,155,26,21,30,114,270,46
d1331,295,295,0,111,164,10,47,77,58,181,152,23,25,32,109,318,57
d1332,269,0,269,60,202,2,22,10,16,162,164,75,65,47,272,157,16
d1333,257,0,257,56,189,6,29,5,7,153,168,65,83,43,254,166,18
d1334,262,0,262,57,191,5,39,10,14,170,151,73,75,58,263,159,13
d1335,259,259,0,98,124,12,112,81,78,161,135,24,15,25,100,294,75
d1336,325,0,325,160,160,2,12,5,9,127,97,132,128,42,181,253,22
d1337,319,0,319,135,179,4,4,13,14,116,133,125,108,49,189,231,40
d1338,261,261,0,97,140,8,73,67,72,147,141,28,19,28,128,264,54
d1339,328,0,328,134,188,3,15,9,13,118,129,142,123,35,191,274,34
d1340,306,0,306,96,204,2,17,11,10,180,194,58,74,37,211,248,31
d1341,278,0,278,73,197,5,13,9,8,148,162,95,73,45,265,170,15
d1342,303,303,0,122,174,1,26,41,33,163,162,50,50,67,187,222,23
d1343,272,272,0,111,127,16,81,89,82,150,136,20,17,37,60,320,77
d1344,270,270,0,86,166,9,40,57,64,159,164,25,16,27,109,293,56
d1345,294,0,294,92,190,7,20,14,15,187,167,63,67,38,199,252,24
d1346,260,0,260,63,186,4,32,11,12,154,148,83,71,52,251,166,10
d1347,206,206,0,39,94,30,190,119,135,106,101,22,24,6,52,369,80
d1348,272,0,272,57,205,2,38,12,12,166,173,56,92,60,282,161,8
d1349,297,0,297,115,179,2,4,6,2,128,89,149,109,35,190,235,23
d1350,206,206,0,37,99,30,178,115,117,117,92,37,25,11,57,357,78
d1351,266,266,0,95,131,16,108,90,90,128,157,31,17,34,88,310,81
d1352,204,204,0,34,97,29,189,118,115,116,96,35,24,6,58,365,75
d1353,264,264,0,102,125,16,93,85,90,134,144,20,20,31,84,311,67
d1354,291,291,0,115,137,19,87,86,84,155,163,22,23,29,90,341,73
d1355,258,258,0,91,134,14,88,74,83,146,150,14,22,26,88,315,60
d1356,327,0,327,140,183,1,16,6,14,101,132,131,141,45,183,262,35
d1357,312,312,0,154,152,0,26,40,36,169,154,42,43,61,206,204,13
d1358,287,287,0,102,167,6,54,66,75,158,171,20,18,37,100,324,47
d1359,281,0,281,73,196,3,43,9,12,160,177,86,73,71,264,172,10
d1360,285,285,0,101,161,9,65,82,50,177,169,19,18,45,101,317,52
d1361,292,292,0,102,174,9,30,57,73,166,172,26,13,38,134,287,48
d1362,268,268,0,87,166,6,40,54,62,161,150,32,18,33,115,294,35
d1363,272,272,0,85,170,4,56,70,62,154,160,23,24,31,113,293,56
d1364,269,269,0,107,128,13,94,85,93,139,146,11,22,25,92,285,94
d1365,291,0,291,99,178,1,58,5,13,139,146,99,114,64,290,161,1
d1366,321,0,321,136,180,1,19,8,4,123,113,135,135,44,189,245,40
d1367,304,0,304,121,181,1,5,7,8,111,118,121,126,57,181,225,28
d1368,262,262,0,79,161,6,75,72,57,175,143,24,23,30,112,295,57
d1369,284,0,284,78,200,3,13,13,13,171,173,66,64,40,188,248,24
d1370,276,276,0,99,153,13,54,64,67,158,162,21,26,29,130,282,57
d1371,275,0,275,78,185,5,35,8,10,182,156,68,74,51,272,166,9
d1372,278,278,0,110,133,14,92,99,87,134,151,23,16,27,82,332,69
d1373,257,257,0,101,121,14,97,92,75,136,131,21,27,33,86,278,85
d1374,257,0,257,57,189,4,31,12,14,135,160,85,72,46,273,146,13
d1375,280,280,0,112,151,4,61,73,68,166,144,14,22,27,123,291,46
d1376,308,0,308,115,188,3,9,12,11,116,131,122,117,39,184,260,26
d1377,285,285,0,111,133,14,122,88,107,163,148,16,19,26,80,348,87
d1378,276,0,276,92,174,1,41,12,8,123,130,97,114,58,283,139,4
d1379,309,0,309,138,167,2,9,9,8,108,114,120,128,42,187,231,27
d1380,296,0,296,89,203,1,14,12,20,176,175,69,60,39,183,258,32
d1381,338,338,0,154,182,2,0,31,27,170,188,59,49,70,184,246,24
d1382,287,287,0,127,130,12,80,96,66,145,156,23,17,38,80,313,72
d1383,300,300,0,133,162,2,12,35,30,159,172,39,40,62,213,183,17
d1384,270,270,0,107,131,17,63,85,79,146,134,17,22,38,77,289,79
d1385,274,0,274,100,159,4,51,6,6,118,132,115,104,53,267,160,1
d1386,308,308,0,134,168,1,22,31,20,172,177,49,46,85,187,203,20
d1387,275,0,275,53,209,6,32,13,16,162,165,81,84,61,278,163,19
d1388,285,0,285,79,197,2,33,7,12,162,162,96,73,58,270,171,13
d1389,283,0,283,86,192,1,18,7,13,173,160,70,68,46,174,244,27
d1390,307,0,307,85,210,4,36,9,9,201,163,90,81,47,287,213,6
d1391,310,310,0,149,155,4,9,21,34,161,171,52,41,72,188,200,20
d1392,217,217,0,40,97,41,178,127,120,110,120,31,27,16,68,359,92
d1393,300,0,300,129,168,1,11,11,4,121,111,105,127,28,187,230,34
d1394,333,0,333,145,186,1,4,10,11,110,136,134,123,60,188,249,27
d1395,287,0,287,83,198,2,18,15,24,166,173,57,68,47,199,232,25
d1396,281,0,281,69,203,2,30,11,14,160,167,82,77,71,257,172,11
d1397,281,0,281,80,187,5,41,9,17,158,154,96,76,57,261,176,16
d1398,290,290,0,119,142,12,76,84,88,173,125,23,22,39,78,330,68
d1399,219,219,0,41,108,29,187,130,110,123,93,35,40,12,77,383,59
d1400,290,0,290,80,202,4,18,12,12,159,169,88,74,48,274,178,14
d1401,282,282,0,96,161,9,68,67,53,169,171,29,24,42,118,314,39
d1402,276,276,0,102,155,5,60,58,63,138,174,27,27,33,116,284,54
d1403,198,198,0,36,92,28,194,120,129,105,95,30,19,6,56,362,74
d1404,304,0,304,120,172,6,27,10,12,142,130,95,120,60,273,174,2
d1405,280,0,280,77,194,4,22,11,15,158,180,63,72,62,281,143,13
d1406,278,0,278,103,162,1,51,5,9,126,121,109,111,55,270,154,2
d1407,271,271,0,109,130,5,120,81,77,159,144,20,23,30,81,318,75
d1408,307,307,0,127,174,3,12,26,30,166,173,49,52,87,185,207,17
d1409,279,0,279,65,209,2,13,10,11,160,157,80,84,61,259,169,13
d1410,332,0,332,152,169,4,32,9,8,146,143,108,120,74,279,179,2
d1411,312,0,312,124,179,4,22,9,15,105,104,135,148,50,190,237,39
d1412,321,0,321,146,171,0,18,10,13,120,117,126,120,35,185,256,30
d1413,299,0,299,87,205,3,18,15,17,174,191,73,54,42,201,265,16
d1414,281,0,281,106,170,2,13,6,12,119,99,104,125,43,166,225,31
d1415,260,260,0,99,127,16,80,74,81,131,161,19,15,30,86,295,70
d1416,271,271,0,114,125,17,68,96,70,149,128,23,17,21,93,302,67
d1417,269,269,0,89,164,9,30,58,71,153,155,16,21,30,115,285,44
d1418,275,275,0,116,123,14,100,79,90,159,144,19,13,29,82,312,81
d1419,266,266,0,84,158,11,56,69,62,164,147,23,24,33,102,312,42
d1420,287,287,0,106,151,15,65,86,89,145,152,25,21,34,99,315,70
d1421,275,0,275,85,184,2,17,16,15,153,174,58,60,38,205,210,23
d1422,287,287,0,102,162,8,66,64,70,178,167,15,22,36,122,312,46
d1423,211,211,0,44,98,24,199,116,120,103,115,30,27,9,55,354,93
d1424,275,275,0,102,142,11,90,93,88,133,158,19,18,30,86,308,85
d1425,203,203,0,36,101,30,165,117,121,96,100,33,26,14,50,359,70
d1426,284,284,0,100,159,8,76,72,58,158,164,31,35,37,132,292,57
d1427,262,262,0,101,128,15,82,73,78,152,149,17,15,24,84,308,68
d1428,257,257,0,78,150,7,100,60,72,157,163,29,18,32,116,292,59
d1429,270,0,270,79,182,3,26,13,10,161,138,83,73,53,246,168,11
d1430,277,277,0,121,128,12,73,87,63,141,162,16,17,28,77,311,70
d1431,280,0,280,67,205,4,17,14,11,165,168,61,87,54,270,168,14
d1432,212,212,0,34,110,32,159,121,122,105,104,33,24,10,59,370,70
d1433,196,196,0,35,97,29,162,109,95,116,92,32,34,8,61,340,69
d1434,303,0,303,97,203,1,8,5,12,188,186,55,68,33,205,239,37
d1435,272,0,272,60,200,5,31,13,12,171,166,60,84,56,278,160,12
d1436,306,0,306,110,186,5,22,10,12,145,146,113,93,62,300,155,2
d1437,292,292,0,118,138,16,89,110,90,126,169,14,22,26,80,342,83
d1438,300,300,0,111,169,8,50,62,63,178,162,30,28,40,128,307,48
d1439,290,0,290,65,215,7,12,12,2,194,167,76,77,50,286,176,16
d1440,300,0,300,107,184,2,30,9,5,136,151,114,96,66,269,176,0
d1441,282,282,0,113,131,15,103,78,103,167,129,22,24,27,92,339,65
d1442,317,0,317,133,181,1,8,9,10,115,119,126,127,47,195,244,20
d1443,287,287,0,91,177,6,59,72,70,178,154,25,23,32,136,305,49
d1444,282,0,282,112,158,5,30,10,7,144,118,106,88,57,274,140,2
d1445,288,288,0,112,149,11,73,69,64,156,187,16,24,28,123,293,72
d1446,249,249,0,102,113,12,97,79,73,131,138,23,17,37,90,266,68
d1447,299,0,299,87,207,2,15,13,12,189,172,58,78,40,206,249,27
d1448,286,0,286,88,192,3,13,16,14,168,178,71,47,32,187,255,20
d1449,304,304,0,119,178,7,0,26,28,160,168,58,56,69,197,206,24
d1450,276,276,0,91,156,12,73,56,74,171,156,24,31,43,120,302,47
d1451,284,284,0,96,173,8,35,63,58,167,162,25,26,42,117,298,44
d1452,318,318,0,121,178,6,59,78,80,174,163,39,20,35,128,324,67
d1453,324,324,0,150,163,5,27,27,26,176,159,64,66,74,215,212,17
d1454,301,301,0,127,171,1,8,27,26,168,171,36,52,60,196,212,12
d1455,281,0,281,72,204,2,15,15,9,182,174,63,58,36,200,241,24
d1456,277,277,0,103,154,8,53,68,63,155,157,22,23,35,113,276,64
d1457,281,0,281,80,197,0,18,17,12,176,161,56,70,39,179,245,29
d1458,261,261,0,81,160,9,53,64,80,141,155,15,26,35,87,311,48
d1459,260,260,0,97,122,22,82,93,82,133,132,31,18,31,78,308,72
d1460,269,269,0,102,132,12,100,79,92,152,136,24,19,23,80,323,76
d1461,275,0,275,65,196,6,36,14,14,153,172,70,88,59,296,147,9
d1462,261,0,261,72,183,2,18,16,15,147,154,71,59,44,163,234,21
d1463,277,0,277,74,193,5,21,8,9,148,186,83,62,66,274,149,7
d1464,285,0,285,77,203,2,12,8,9,145,156,80,103,53,273,160,15
d1465,272,0,272,74,187,0,51,9,9,155,168,88,70,52,289,145,13
d1466,308,0,308,133,171,2,9,18,13,114,112,119,114,43,179,238,30
d1467,315,315,0,152,153,3,33,21,18,182,177,53,49,53,196,229,22
d1468,319,319,0,147,166,1,22,43,24,159,173,51,54,65,202,211,26
d1469,274,274,0,111,119,16,128,98,89,135,154,18,31,36,80,333,76
d1470,307,307,0,111,174,11,52,62,70,179,172,33,28,54,121,324,45
d1471,292,0,292,85,205,1,4,17,17,197,157,48,66,25,200,251,26
d1472,271,0,271,73,182,10,29,8,12,151,176,73,76,38,285,158,15
d1473,278,278,0,90,174,8,28,74,58,162,145,23,28,32,126,279,53
d1474,283,283,0,113,140,14,75,85,88,137,154,20,26,31,84,302,93
d1475,294,294,0,119,149,8,79,91,86,153,150,22,18,32,80,327,81
d1476,283,283,0,119,161,2,6,28,22,156,160,49,38,64,182,187,20
d1477,292,292,0,112,155,13,53,83,77,160,145,22,27,34,102,329,49
d1478,284,284,0,119,148,3,65,63,65,163,149,19,30,43,107,291,48
d1479,274,274,0,94,156,8,70,69,74,156,152,29,20,32,117,317,34
d1480,274,274,0,111,126,18,83,89,83,158,130,19,21,28,85,319,68
d1481,257,257,0,74,157,13,59,67,75,164,138,21,21,27,122,282,55
d1482,304,304,0,137,160,2,24,24,31,168,179,47,38,66,204,199,18
d1483,256,0,256,75,171,5,23,15,9,145,146,73,67,52,229,163,11
d1484,286,286,0,111,156,12,32,72,64,166,142,22,25,36,118,284,53
d1485,252,252,0,88,127,13,106,81,79,147,150,13,17,28,73,305,81
d1486,260,260,0,80,154,12,65,61,82,155,142,22,27,40,107,298,44
d1487,283,283,0,129,120,14,87,80,87,143,145,28,15,38,84,299,77
d1488,277,0,277,58,206,6,31,12,12,174,171,74,76,62,280,166,11
d1489,268,0,268,76,177,6,41,9,9,166,145,67,93,52,284,146,7
d1490,289,289,0,110,153,11,67,77,61,159,157,26,36,36,135,288,57
d1491,303,0,303,125,174,1,13,6,6,116,99,131,131,33,187,233,36
d1492,270,270,0,88,166,6,46,50,64,164,161,23,22,26,129,268,61
